id,title,category,company,level,salary,link,format,city/country
33043,go developer,development,Tribe,middle,332700,https://hirehi.ru/development/go-developer-33043,офис,Лимассол
33042,Системный аналитик,analytics,Т1,middle,183700,https://hirehi.ru/analytics/sistemnyi-analitik-33042,удалённо,Не указано
33041,менеджер продукта (tech),management,ДОРС,middle,230000,https://hirehi.ru/management/menedzher-produkta-tech-33041,офис,Москва
33040,digital дизайнер,design,NDA,junior,51200,https://hirehi.ru/design/digital-dizainer-33040,удалённо,Не указано
33039,Java Developer,development,Технократия,senior,314400,https://hirehi.ru/development/java-developer-33039,удалённо,Не указано
33038,automation qa,qa,CrowdTesting,middle,140000,https://hirehi.ru/qa/automation-qa-33038,удалённо,Не указано
33037,backend developer,development,Hexbit,middle,80200,https://hirehi.ru/development/backend-developer-33037,удалённо,Не указано
33036,Product Manager,management,getmatch agency,senior,280000,https://hirehi.ru/management/product-manager-33036,офис,Минск
33035,продуктовый аналитик,analytics,Ozon,middle,187600,https://hirehi.ru/analytics/produktovyi-analitik-33035,удалённо,Не указано
33034,QA Engineer (manual),qa,getmatch agency,senior,160000,https://hirehi.ru/qa/qa-engineer-manual-33034,офис,Минск
33033,C# Developer,development,Okkam,senior,250000,https://hirehi.ru/development/c-developer-33033,удалённо,РФ
33032,Дизайнер продукта,design,Интернет Проекты,senior,251900,https://hirehi.ru/design/dizainer-produkta-33032,гибрид,Санкт-Петербург
33031,go developer,development,EvApps,middle,240000,https://hirehi.ru/development/go-developer-33031,гибрид,Москва
33030,java developer,development,NDA,senior,375600,https://hirehi.ru/development/java-developer-33030,удалённо,Не указано
33028,Golang разработчик,development,Wildberries,senior,350400,https://hirehi.ru/development/golang-razrabotchik-33028,удалённо,Не указано
33027,project manager,management,Whitecliff,senior,245100,https://hirehi.ru/management/project-manager-33027,офис,Москва
33026,Frontend разработчик,development,Wildberries,middle,213500,https://hirehi.ru/development/frontend-razrabotchik-33026,удалённо,Не указано
33025,project manager,management,Andersen,middle,225400,https://hirehi.ru/management/project-manager-33025,удалённо,Не указано
33024,ux designer,design,ДИЭНЭЙ,middle,145700,https://hirehi.ru/design/ux-designer-33024,удалённо,Не указано
33022,backend developer,development,NDA,middle,319700,https://hirehi.ru/development/backend-developer-33022,удалённо,Не указано
33021,Python Developer,development,Хантфлоу,middle,150000,https://hirehi.ru/development/python-developer-33021,офис,Москва
33020,Frontend Developer,development,Сбер,senior,318600,https://hirehi.ru/development/frontend-developer-33020,гибрид,Москва
33019,Project Manager,management,Ozon,middle,195100,https://hirehi.ru/management/project-manager-33019,гибрид,Москва
33018,автоматизатор тестирования,qa,Ozon,middle,220700,https://hirehi.ru/qa/avtomatizator-testirovaniya-33018,удалённо,Не указано
33017,Java Developer,development,Альфа-Банк,lead,415300,https://hirehi.ru/development/java-developer-33017,удалённо,РФ
33016,Java разработчик,development,Сбер,senior,370100,https://hirehi.ru/development/java-razrabotchik-33016,офис,Москва
33015,manual qa,qa,NDA,junior,127600,https://hirehi.ru/qa/manual-qa-33015,удалённо,Не указано
33014,php developer,development,NDA,senior,344100,https://hirehi.ru/development/php-developer-33014,удалённо,Не указано
33012,digital дизайнер,design,Dynasty Corporation,junior,39300,https://hirehi.ru/design/digital-dizainer-33012,удалённо,Не указано
33011,Product Manager,management,Tripster,senior,320300,https://hirehi.ru/management/product-manager-33011,удалённо,Не указано
33010,системный программист,development,Heaad,lead,400000,https://hirehi.ru/development/sistemnyi-programmist-33010,удалённо,РФ
33009,php developer,development,NDA,senior,330000,https://hirehi.ru/development/php-developer-33009,офис,Лимассол
33008,Дата аналитик,analytics,М.Тех,middle,204100,https://hirehi.ru/analytics/data-analitik-33008,гибрид,Москва
33007,automation qa,qa,Сбер,lead,335300,https://hirehi.ru/qa/automation-qa-33007,офис,Санкт-Петербург
33006,automation qa,qa,Сбер,middle,204200,https://hirehi.ru/qa/automation-qa-33006,гибрид,Москва
33005,python разработчик,development,Space307,senior,386900,https://hirehi.ru/development/python-razrabotchik-33005,удалённо,Не указано
33003,php developer,development,Lavendo.io,middle,242500,https://hirehi.ru/development/php-developer-33003,удалённо,Не указано
33002,python разработчик,development,Omega Solutions,middle,300000,https://hirehi.ru/development/python-razrabotchik-33002,удалённо,Не указано
33001,go developer,development,NDA,middle,200000,https://hirehi.ru/development/go-developer-33001,удалённо,Не указано
33000,fullstack разработчик,development,NDA,middle,239900,https://hirehi.ru/development/fullstack-razrabotchik-33000,удалённо,РФ
32999,C++ разработчик,development,Яндекс Транспорт,middle,268300,https://hirehi.ru/development/c-razrabotchik-32999,офис,Москва
32998,manual qa,qa,CobaltLab,junior,77600,https://hirehi.ru/qa/manual-qa-32998,удалённо,Не указано
32997,fullstack разработчик,development,Innowise,senior,381600,https://hirehi.ru/development/fullstack-razrabotchik-32997,офис,Не указано
32996,qa инженер (manual),qa,ОМА,middle,134500,https://hirehi.ru/qa/qa-inzhener-manual-32996,офис,Минск
32995,разработчик 1c,development,ОМА,middle,154800,https://hirehi.ru/development/razrabotchik-1c-32995,офис,Минск
32993,менеджер продукта,management,Ozon,middle,241300,https://hirehi.ru/management/menedzher-produkta-32993,удалённо,Не указано
32992,frontend developer,development,Hexbit,middle,70200,https://hirehi.ru/development/frontend-developer-32992,удалённо,Не указано
32991,Системный аналитик,analytics,Innovative People,senior,221700,https://hirehi.ru/analytics/sistemnyi-analitik-32991,удалённо,Не указано
32988,Системный аналитик,analytics,Сбер,middle,195400,https://hirehi.ru/analytics/sistemnyi-analitik-32988,офис,Москва
32987,project manager,management,RedCore,senior,258100,https://hirehi.ru/management/project-manager-32987,удалённо,Не указано
32986,.net backend разработчик,development,NDA,middle,240000,https://hirehi.ru/development/net-backend-razrabotchik-32986,удалённо,Не указано
32985,backend developer,development,NDA,senior,336000,https://hirehi.ru/development/backend-developer-32985,удалённо,Не указано
32984,инженер по тестированию (manual),qa,БиоСофтТрейд,junior,81100,https://hirehi.ru/qa/inzhener-po-testirovaniyu-manual-32984,гибрид,Минск
32983,qa инженер (auto),qa,Selecty,middle,200000,https://hirehi.ru/qa/qa-inzhener-auto-32983,гибрид,Москва
32982,Дизайнер продукта,design,Т-Банк,middle,206300,https://hirehi.ru/design/dizainer-produkta-32982,удалённо,РФ
32981,Business Analyst,analytics,Т-Банк,junior,97300,https://hirehi.ru/analytics/business-analyst-32981,удалённо,РФ
32978,веб-дизайнер,design,Clickise,middle,137900,https://hirehi.ru/design/veb-dizainer-32978,удалённо,Не указано
32975,инженер по тестированию (auto),qa,Сбер,intern,58200,https://hirehi.ru/qa/inzhener-po-testirovaniyu-auto-32975,гибрид,Санкт-Петербург
32974,Python разработчик,development,Сбер,middle,242600,https://hirehi.ru/development/python-razrabotchik-32974,гибрид,Москва
32973,automation qa,qa,Innovative People,middle,210700,https://hirehi.ru/qa/automation-qa-32973,удалённо,Не указано
32972,UX/UI дизайнер,design,amoCRM,middle,153400,https://hirehi.ru/design/ux-ui-dizainer-32972,офис,Москва
32971,UX/UI дизайнер,design,Coding Team,senior,160000,https://hirehi.ru/design/ux-ui-dizainer-32971,офис,Санкт-Петербург
32970,разработчик 1c,development,Innovative People,senior,243600,https://hirehi.ru/development/razrabotchik-1c-32970,удалённо,Не указано
32969,product designer,design,MegaPari,middle,215000,https://hirehi.ru/design/product-designer-32969,удалённо,Не указано
32968,backend разработчик,development,NDA,middle,215600,https://hirehi.ru/development/backend-razrabotchik-32968,удалённо,Не указано
32967,1c developer,development,COLIBRIX ONE,middle,251600,https://hirehi.ru/development/1c-developer-32967,гибрид,Не указано
32966,product analyst,analytics, NDA,middle,207300,https://hirehi.ru/analytics/product-analyst-32966,удалённо,Не указано
32965,разработчик 1c,development,BitFinance,senior,360000,https://hirehi.ru/development/razrabotchik-1c-32965,удалённо,РФ
32964,менеджер проектов,management,SETTERS Media,middle,146400,https://hirehi.ru/management/menedzher-proektov-32964,гибрид,Москва
32962,data engineer,development,AppQuantum,middle,244100,https://hirehi.ru/development/data-engineer-32962,удалённо,Не указано
32961,продакт-менеджер,management,NDA,middle,270900,https://hirehi.ru/management/prodakt-menedzher-32961,удалённо,РФ
32960,системный аналитик,analytics,volna.tech,middle,260400,https://hirehi.ru/analytics/sistemnyi-analitik-32960,удалённо,Не указано
32959,devops engineer,devops,NDA,middle,174400,https://hirehi.ru/devops/devops-engineer-32959,гибрид,Не указано
